Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS25,OUT049,1674.78308105
FDI10,OUT018,2526.76367188
FDU35,OUT035,1687.96484375
FDI04,OUT017,3207.19726562
DRK23,OUT035,4155.07958984
FDB53,OUT019,388.78918457
FDY02,OUT049,4199.78466797
FDM60,OUT035,761.231689453
NCJ31,OUT010,473.105560303
DRP35,OUT017,2104.25537109
NCQ30,OUT018,1772.875
DRL11,OUT010,428.883728027
FDU01,OUT013,3028.50952148
FDR39,OUT035,2969.96142578
FDO08,OUT046,2623.35009766
FDC02,OUT045,4233.87792969
NCZ29,OUT035,2146.52148438
FDF29,OUT010,403.204559326
FDZ23,OUT017,3222.80639648
NCU53,OUT018,2177.39331055
NCW30,OUT013,3680.44848633
NCM26,OUT027,3975.85742188
FDV50,OUT027,3256.87011719
FDW15,OUT049,2519.61132812
FDI35,OUT027,5286.13964844
FDO11,OUT017,4207.33935547
FDN48,OUT046,1519.04040527
NCA17,OUT049,2457.77246094
NCN54,OUT013,1250.55224609
FDP22,OUT013,806.046020508
NCB54,OUT035,2121.734375
FDD08,OUT045,610.99810791
DRM48,OUT010,27.4371356964
FDG41,OUT027,2997.1550293
FDE44,OUT027,1423.12719727
FDE26,OUT035,2508.00585938
NCS38,OUT013,1901.03393555
NCJ54,OUT018,3431.11303711
FDI40,OUT019,288.657928467
FDN45,OUT018,3306.34033203
FDU43,OUT046,3820.18676758
FDI04,OUT010,481.074951172
NCC07,OUT018,1432.4263916
NCC07,OUT019,366.511322021
NCD18,OUT045,3791.43896484
FDU55,OUT035,4472.18066406
FDX59,OUT035,681.317199707
FDR52,OUT049,3195.99584961
NCP17,OUT013,1034.1315918
FDQ32,OUT045,2027.69946289
NCT17,OUT049,3316.65698242
FDO10,OUT049,945.789428711
FDE32,OUT049,636.782226562
FDN44,OUT045,2653.70092773
FDH02,OUT035,1484.11035156
FDK60,OUT013,1631.41491699
FDS24,OUT019,64.2316589355
FDL03,OUT010,499.022277832
FDB46,OUT027,5515.94921875
FDO48,OUT049,3806.8046875
FDZ39,OUT049,1666.55761719
FDT02,OUT027,1041.23815918
FDC50,OUT013,1552.98815918
FDP39,OUT035,871.567504883
DRG15,OUT018,737.58215332
FDP10,OUT018,1468.58703613
FDF53,OUT027,5975.92626953
FDN34,OUT045,2749.21655273
FDK02,OUT045,2016.55517578
FDC23,OUT045,2797.63452148
FDJ10,OUT019,418.235321045
FDE53,OUT035,1715.85498047
FDR25,OUT035,4585.29736328
FDW50,OUT046,2656.92651367
FDS09,OUT049,833.183227539
FDW49,OUT010,303.364685059
FDU51,OUT046,2826.04956055
FDF28,OUT018,1796.13012695
NCY30,OUT018,2635.78125
FDD44,OUT045,4237.0859375
FDX09,OUT017,2908.62084961
NCF30,OUT013,2076.76855469
FDZ50,OUT019,508.641296387
FDW37,OUT013,1436.67858887
FDD11,OUT049,4048.34814453
DRH39,OUT018,960.867858887
FDA36,OUT049,3091.4675293
NCG43,OUT049,1496.56018066
FDF02,OUT035,1711.14367676
FDP57,OUT027,2667.69946289
NCE42,OUT017,3611.3425293
NCR38,OUT027,6011.20703125
FDP03,OUT019,455.683532715
FDO51,OUT035,727.78918457
NCQ42,OUT046,2079.80786133
NCM41,OUT046,1426.74963379
FDH48,OUT027,2404.41577148
DRF60,OUT046,3917.17626953
FDJ27,OUT035,1684.31396484
FDQ14,OUT013,2471.11767578
FDN27,OUT017,1703.36828613
NCQ02,OUT046,3177.09790039
FDJ33,OUT049,2040.75830078
FDP07,OUT027,5337.40380859
DRE01,OUT049,3880.32666016
FDU36,OUT045,1421.70568848
FDL28,OUT017,3956.39697266
NCX53,OUT046,2129.80224609
FDZ39,OUT013,1653.63818359
NCP42,OUT013,3195.11352539
FDJ14,OUT035,1445.82397461
FDK04,OUT049,901.711181641
NCC19,OUT017,3155.86450195
FDS09,OUT018,601.663269043
FDZ02,OUT046,1680.5612793
FDD35,OUT018,1790.37268066
NCY42,OUT017,2491.40625
FDB05,OUT045,3927.86035156
FDF20,OUT035,3263.00366211
NCO41,OUT018,1310.19592285
FDC40,OUT027,2165.1940918
FDV58,OUT045,2427.00195312
FDZ57,OUT045,2097.38769531
DRM35,OUT046,2962.24804688
DRN36,OUT018,1300.14111328
FDQ13,OUT046,1307.15209961
DRO35,OUT010,348.363800049
NCD43,OUT035,1721.27331543
FDA51,OUT018,1691.70324707
NCX17,OUT027,5619.64453125
NCZ17,OUT049,702.452758789
FDR11,OUT027,4125.31347656
FDW34,OUT049,3951.6887207
FDN50,OUT017,1597.56860352
FDS09,OUT046,784.259033203
FDS48,OUT018,2186.17675781
FDL44,OUT049,2584.48242188
DRF48,OUT018,2705.04077148
FDA14,OUT018,2209.9699707
NCD30,OUT049,1501.10180664
FDI16,OUT017,845.703430176
NCG06,OUT035,3940.07177734
DRZ24,OUT035,2007.10131836
NCS17,OUT045,1484.1517334
FDB37,OUT045,3852.96313477
FDE10,OUT035,2117.81616211
FDC57,OUT045,2987.36157227
FDM12,OUT018,2829.56762695
FDE24,OUT049,2114.18212891
FDW22,OUT045,3461.65551758
DRD01,OUT027,1394.15698242
NCZ18,OUT027,5952.22363281
FDN49,OUT045,630.801452637
FDR22,OUT035,1983.04406738
FDV08,OUT019,47.2034034729
FDY39,OUT046,3378.23803711
FDV36,OUT049,2082.19165039
FDO60,OUT045,760.958435059
FDU04,OUT027,3277.31738281
FDR20,OUT027,1396.60412598
FDW19,OUT019,328.896057129
FDU40,OUT049,2775.32226562
FDK15,OUT045,1526.77636719
DRF15,OUT035,2537.29882812
FDQ25,OUT017,2948.48022461
FDI48,OUT019,72.3087310791
FDS49,OUT046,1351.46020508
FDV22,OUT046,2696.07861328
NCV42,OUT046,1674.5300293
FDX26,OUT046,3180.21166992
FDI33,OUT018,1200.67541504
FDZ14,OUT049,2050.98266602
FDG10,OUT013,865.761291504
FDM38,OUT018,608.948791504
FDG26,OUT027,6010.70263672
FDH46,OUT035,1726.86035156
FDN13,OUT018,1244.71716309
FDU57,OUT035,2501.73461914
NCI06,OUT046,2951.68164062
FDM38,OUT045,825.342102051
NCG42,OUT010,317.128509521
FDL39,OUT045,2907.42407227
FDT31,OUT019,490.118164062
FDV59,OUT013,3525.01074219
FDB49,OUT035,1744.44799805
FDD58,OUT049,1662.78234863
DRN59,OUT046,777.295654297
FDX48,OUT049,2517.39233398
FDQ11,OUT049,3937.15478516
FDY12,OUT049,889.96270752
FDQ11,OUT045,3841.75952148
DRI11,OUT017,1964.57995605
FDY32,OUT027,4186.54638672
FDS51,OUT045,910.184265137
FDR19,OUT010,337.427581787
DRB13,OUT018,2706.48876953
FDS21,OUT035,1104.71508789
FDQ40,OUT045,2797.98632812
NCE55,OUT013,2866.06933594
FDX43,OUT027,3746.82421875
FDS12,OUT049,2116.47338867
DRK01,OUT027,2564.15307617
FDN25,OUT017,927.433654785
FDB60,OUT046,3194.98071289
FDQ13,OUT017,1358.83984375
DRK13,OUT045,2962.09716797
DRF25,OUT018,435.984405518
NCD42,OUT019,71.6015014648
FDW25,OUT045,1348.62878418
NCV29,OUT027,4717.47851562
NCK42,OUT035,3556.52612305
DRJ13,OUT027,4113.93310547
DRD15,OUT017,3986.83447266
FDM27,OUT045,2452.29101562
FDZ50,OUT018,2822.31640625
FDC04,OUT046,3924.51611328
FDF50,OUT049,2756.96557617
FDP15,OUT045,4073.49951172
FDK46,OUT035,4235.01318359
FDZ56,OUT018,2405.60546875
FDY60,OUT049,2294.79272461
FDB10,OUT035,3964.38500977
FDR57,OUT045,2296.75390625
FDU58,OUT049,3167.50317383
FDH02,OUT046,1432.42260742
FDP48,OUT013,3178.99682617
FDI46,OUT035,4145.94384766
FDW56,OUT013,3155.42456055
NCM19,OUT010,332.118896484
FDS50,OUT027,5765.19628906
FDK24,OUT013,692.249511719
FDO36,OUT017,2969.96142578
FDK45,OUT027,2950.93334961
NCL05,OUT045,676.104370117
FDL32,OUT018,1706.34777832
FDA28,OUT049,2119.62817383
FDY36,OUT018,932.428649902
FDP32,OUT018,1716.35314941
FDL50,OUT046,2075.58984375
DRC24,OUT049,2503.99194336
NCS18,OUT017,1673.18969727
FDD16,OUT017,1195.61462402
NCV18,OUT013,1360.32067871
FDX07,OUT046,3100.63598633
NCZ05,OUT027,2649.04174805
NCI31,OUT013,619.331298828
FDK14,OUT049,1345.23449707
NCR06,OUT045,651.432861328
NCF54,OUT049,2839.11108398
DRG23,OUT010,383.03527832
FDD53,OUT046,667.317260742
NCM31,OUT027,3112.75854492
FDT16,OUT017,4170.83251953
FDR40,OUT035,1314.19909668
DRG25,OUT017,3294.86083984
FDT10,OUT035,1022.11090088
FDY32,OUT013,2640.06176758
FDN50,OUT035,1597.56860352
FDZ35,OUT019,314.640594482
NCP54,OUT045,2053.66748047
NCD07,OUT035,1895.22875977
FDS02,OUT018,2906.66186523
DRN59,OUT018,565.946350098
DRB24,OUT013,2512.44433594
FDP37,OUT027,3284.41894531
DRB01,OUT018,2794.66455078
FDR47,OUT046,3106.53686523
NCM31,OUT010,313.150878906
NCF06,OUT027,5746.57080078
NCV17,OUT027,3341.30297852
FDS10,OUT049,2827.93237305
FDN52,OUT035,1392.15136719
FDZ48,OUT013,1881.91125488
FDJ48,OUT049,4070.47241211
DRB13,OUT027,4986.97167969
FDV59,OUT017,3614.65771484
FDL32,OUT035,1802.73010254
FDZ12,OUT035,2177.32006836
NCR06,OUT027,1081.21020508
FDP51,OUT017,2034.75366211
FDY22,OUT013,2165.40991211
FDZ38,OUT049,2950.51464844
NCO54,OUT035,959.06036377
FDR23,OUT035,2919.82226562
FDM38,OUT049,913.633911133
FDS25,OUT013,1846.40576172
FDZ22,OUT013,1318.36206055
FDZ20,OUT019,1070.78979492
FDD45,OUT010,271.474121094
FDN03,OUT049,4101.06152344
NCW30,OUT046,3851.34228516
FDY24,OUT027,1737.76367188
FDJ26,OUT019,530.168273926
FDM15,OUT049,2481.32470703
NCW54,OUT027,1700.14257812
FDA23,OUT045,1643.37097168
FDA39,OUT019,43.5353507996
FDZ12,OUT017,2519.70336914
NCB42,OUT046,1790.18286133
FDL16,OUT046,784.014587402
FDO24,OUT019,406.948791504
NCP42,OUT046,3195.11352539
FDR19,OUT018,2204.91113281
DRL01,OUT045,3672.51049805
FDV37,OUT046,3155.50976562
FDI41,OUT010,343.433807373
FDF58,OUT049,1061.8236084
NCF43,OUT018,1803.98266602
FDN02,OUT049,3560.77148438
NCP41,OUT035,1737.86083984
NCY17,OUT027,1150.87036133
FDL58,OUT027,6839.03369141
NCA30,OUT027,5082.38720703
FDE46,OUT018,2126.82177734
FDY38,OUT035,3929.14355469
NCH29,OUT027,2491.29174805
FDO20,OUT045,4108.38525391
FDP44,OUT018,1424.94421387
FDM02,OUT027,2499.09521484
FDJ14,OUT027,2288.49121094
FDH04,OUT010,268.495056152
DRK23,OUT046,4065.43188477
NCW05,OUT046,1617.08361816
FDF12,OUT049,2503.65698242
FDL51,OUT019,457.125335693
FDN03,OUT018,3645.78540039
DRJ37,OUT049,2525.26171875
FDM12,OUT019,508.641296387
FDA16,OUT045,3694.29321289
NCB07,OUT017,3148.38037109
NCI17,OUT019,271.474121094
FDR51,OUT046,2503.71435547
FDJ55,OUT045,3795.06567383
NCZ17,OUT013,689.533325195
FDU25,OUT013,978.513793945
NCG18,OUT045,1696.67822266
DRM11,OUT017,4199.38183594
FDH16,OUT035,1604.53918457
FDZ04,OUT018,748.514709473
NCX53,OUT035,2218.47216797
FDX38,OUT027,1353.98046875
FDX09,OUT046,2856.93334961
NCW05,OUT018,1463.46838379
NCS41,OUT017,3231.89916992
FDI26,OUT046,2963.90405273
NCZ41,OUT027,3266.11767578
NCK06,OUT046,2105.91918945
FDX23,OUT027,2577.42138672
NCA42,OUT046,2656.76538086
FDC20,OUT049,942.130065918
DRC49,OUT018,2146.36645508
FDX01,OUT013,1906.26818848
FDC08,OUT045,3548.28271484
FDC02,OUT017,4624.95605469
FDK10,OUT045,2707.49658203
DRC24,OUT013,2491.07250977
FDW16,OUT019,264.538024902
NCU06,OUT018,3335.68481445
DRA59,OUT045,3075.81347656
FDR24,OUT019,258.530914307
DRL35,OUT018,476.419219971
FDA49,OUT013,1354.10693359
NCC55,OUT046,669.078613281
DRD24,OUT019,402.003845215
NCE55,OUT049,2878.98876953
FDT33,OUT045,2784.46875
NCT53,OUT013,2592.86572266
FDS26,OUT046,4062.50463867
FDL22,OUT018,1216.75671387
FDP44,OUT017,1690.32104492
FDC52,OUT018,2131.26123047
FDI53,OUT010,397.477905273
FDZ23,OUT046,3109.40161133
NCT18,OUT013,3165.45410156
FDR13,OUT046,1947.01257324
FDB09,OUT010,364.164916992
FDZ60,OUT013,1617.08361816
FDB11,OUT046,3770.45166016
FDC10,OUT018,1682.77001953
FDW56,OUT035,3207.11206055
FDK14,OUT027,2260.20166016
DRE27,OUT027,2445.37915039
FDA38,OUT017,3641.28979492
FDT11,OUT045,3030.9465332
FDP15,OUT035,4222.90283203
FDV27,OUT035,1419.69018555
FDS36,OUT027,2672.61401367
FDY40,OUT027,1345.75463867
NCF19,OUT049,795.031860352
FDF53,OUT045,2853.63525391
FDS14,OUT027,3762.765625
FDE56,OUT046,1077.65319824
FDZ19,OUT035,3020.72265625
FDZ46,OUT013,1834.4050293
FDR16,OUT046,3755.75610352
FDG29,OUT018,473.225799561
NCE30,OUT017,3538.84960938
FDZ40,OUT046,854.571777344
FDG58,OUT018,2166.14624023
DRH03,OUT013,1526.19543457
FDZ47,OUT045,1392.06860352
FDV04,OUT018,2311.25585938
FDZ10,OUT018,1783.59973145
FDG46,OUT017,1958.30871582
NCF07,OUT045,1594.29443359
FDY44,OUT035,3255.33276367
FDB21,OUT013,3909.04833984
FDS20,OUT035,3207.11206055
FDS49,OUT049,1370.88842773
FDX55,OUT027,5654.59130859
NCQ02,OUT018,2823.58911133
FDR25,OUT013,4926.22607422
DRG39,OUT045,848.842102051
FDB46,OUT046,3494.93286133
NCC30,OUT018,2652.25
FDE58,OUT035,2040.18469238
FDC05,OUT019,584.864868164
FDY15,OUT046,2531.09692383
FDG14,OUT046,2481.90478516
FDL08,OUT049,4028.43945312
FDQ47,OUT013,658.107543945
FDN12,OUT035,1920.39562988
FDW10,OUT013,2557.92724609
FDD02,OUT035,1957.99890137
FDX35,OUT010,658.106750488
FDT35,OUT046,2617.55004883
DRN47,OUT019,476.06237793
FDB11,OUT010,567.883911133
FDN20,OUT045,2625.50488281
FDB59,OUT035,3120.26416016
FDJ58,OUT045,2870.54541016
FDU60,OUT046,2617.55004883
FDS03,OUT049,1094.22351074
FDU40,OUT019,154.344009399
DRH15,OUT049,795.527404785
FDD04,OUT027,3787.55273438
FDQ01,OUT046,3907.33569336
FDF28,OUT035,2144.55444336
FDD22,OUT010,267.5340271
FDY19,OUT046,1882.62536621
FDN33,OUT035,1538.57568359
FDV36,OUT035,2147.54589844
FDW01,OUT010,401.815673828
FDJ28,OUT049,3250.51586914
FDB17,OUT035,3045.80200195
FDM40,OUT049,2149.57617188
FDV46,OUT045,2124.09545898
FDQ44,OUT049,1955.65649414
NCD42,OUT046,654.812194824
DRH37,OUT046,2695.95336914
FDR10,OUT018,2344.61279297
NCD06,OUT027,1336.8828125
FDI53,OUT046,2631.77148438
FDG16,OUT035,3559.61425781
DRB25,OUT046,1658.49035645
FDY09,OUT046,2930.59204102
FDX48,OUT045,2494.72363281
FDC03,OUT010,501.919525146
FDT47,OUT035,1663.52478027
FDW44,OUT027,4780.71533203
FDT24,OUT017,1168.87036133
FDT12,OUT019,568.171691895
NCS38,OUT035,1919.41320801
FDO39,OUT035,3187.25512695
FDA13,OUT046,709.737609863
FDO48,OUT035,3883.53222656
DRJ01,OUT017,2593.80688477
FDD53,OUT018,455.968200684
NCT05,OUT049,4058.54199219
FDQ51,OUT045,766.380310059
FDU60,OUT013,2617.55004883
FDC59,OUT046,1028.81896973
FDP36,OUT035,897.219177246
NCM19,OUT017,1837.60424805
FDL16,OUT035,696.855529785
FDE50,OUT018,2840.9128418
NCR18,OUT013,677.371887207
NCD30,OUT035,1566.45617676
FDH31,OUT013,1689.0378418
FDD56,OUT019,473.150085449
FDC47,OUT049,3891.43969727
FDZ21,OUT045,1519.81384277
FDM01,OUT049,1665.01916504
FDF24,OUT013,1324.13549805
FDW23,OUT017,617.78326416
FDY52,OUT018,732.988464355
DRH37,OUT027,4156.19238281
DRO47,OUT027,3004.11206055
FDR25,OUT049,4466.78710938
FDQ24,OUT027,6141.95166016
DRJ51,OUT018,3488.39208984
NCU06,OUT035,3963.56176758
NCV18,OUT018,1131.27868652
NCC06,OUT027,3286.68652344
FDZ01,OUT018,1433.57299805
FDT14,OUT017,2035.34619141
FDD11,OUT019,742.844116211
FDN09,OUT017,4081.50610352
NCO18,OUT010,510.945800781
FDZ50,OUT045,3100.60058594
FDS44,OUT013,3918.63476562
FDI36,OUT045,3073.03393555
FDA26,OUT010,523.446289062
NCY53,OUT049,1835.11730957
FDF32,OUT049,3165.56445312
FDF59,OUT010,350.51473999
FDB20,OUT046,1212.91833496
DRH11,OUT035,936.139526367
FDT03,OUT049,2662.36499023
NCH06,OUT035,3944.36206055
FDR55,OUT049,3177.93041992
FDI10,OUT035,2888.76391602
FDZ12,OUT045,2112.01879883
FDM12,OUT049,3195.99584961
DRB25,OUT045,1622.15490723
NCS41,OUT013,3180.21166992
NCT53,OUT049,2630.29833984
NCD55,OUT013,661.598205566
FDY08,OUT049,2152.44091797
NCP55,OUT049,911.257263184
FDA33,OUT013,2478.58032227
FDQ33,OUT013,2522.99389648
FDE45,OUT027,4916.02001953
FDT26,OUT013,2007.70935059
NCV53,OUT049,3984.16674805
FDK60,OUT027,2566.50878906
NCJ29,OUT046,1365.61755371
FDI15,OUT045,5348.60400391
FDX21,OUT013,1750.40039062
FDV49,OUT019,634.290100098
DRO59,OUT046,1240.60913086
FDZ14,OUT045,2001.72705078
FDP32,OUT027,3359.93701172
FDC33,OUT017,3182.41015625
FDT14,OUT010,366.654083252
NCN54,OUT027,2310.09033203
FDR57,OUT027,3349.43994141
DRK12,OUT046,640.593017578
FDX52,OUT049,3266.64306641
FDX08,OUT010,443.643463135
FDP10,OUT010,258.303710938
NCP50,OUT045,1249.61645508
NCL06,OUT013,4061.05371094
FDP25,OUT013,3604.71582031
FDE53,OUT013,1664.16723633
FDL27,OUT017,1160.02172852
FDC35,OUT049,3512.67260742
DRJ47,OUT010,398.210144043
FDD16,OUT018,989.134887695
NCN42,OUT049,2485.10498047
FDC38,OUT027,3333.02563477
NCO07,OUT045,3392.8894043
FDQ20,OUT049,689.05682373
FDI32,OUT046,1918.97912598
FDN20,OUT010,368.695983887
DRJ51,OUT027,6157.66113281
FDU08,OUT045,1528.34753418
DRN37,OUT019,426.007324219
FDD05,OUT010,339.794708252
FDW15,OUT046,2506.69189453
FDI52,OUT046,2006.7598877
DRM11,OUT049,3947.99243164
NCO06,OUT045,603.574890137
FDU38,OUT049,3201.64624023
FDU59,OUT018,2222.67114258
FDJ10,OUT046,2216.05957031
FDM13,OUT049,2035.09436035
NCJ30,OUT019,261.583740234
FDM45,OUT018,1787.70300293
FDP36,OUT045,802.059570312
NCD30,OUT010,243.271347046
FDN48,OUT017,1570.72814941
FDY32,OUT049,2641.82617188
FDU47,OUT046,2158.30151367
FDF17,OUT019,679.862548828
FDP34,OUT017,2683.76098633
FDA47,OUT049,2700.84570312
DRD27,OUT027,2577.2175293
FDW38,OUT045,887.012390137
FDZ15,OUT019,373.322235107
FDZ03,OUT027,5257.90087891
NCN19,OUT049,3194.37866211
FDG02,OUT035,3197.53515625
FDS31,OUT035,3243.77392578
FDW43,OUT019,575.49810791
FDZ47,OUT010,171.50994873
FDO57,OUT017,2657.02783203
NCL07,OUT013,656.05267334
NCV42,OUT013,1775.06750488
FDP40,OUT017,1893.02722168
FDP48,OUT019,513.617004395
FDH21,OUT017,2857.80444336
NCP02,OUT049,967.966552734
FDK24,OUT049,795.380004883
FDC41,OUT045,1105.58093262
FDF08,OUT017,1414.36462402
FDO49,OUT017,890.570129395
FDS56,OUT027,7217.69677734
FDX46,OUT018,765.220581055
FDQ07,OUT013,3526.8840332
FDC32,OUT010,227.003921509
FDT21,OUT019,601.981750488
FDG58,OUT045,2469.7355957
FDW14,OUT049,1372.99951172
DRA12,OUT027,3417.02050781
FDV27,OUT013,1368.00244141
DRD25,OUT013,1839.87304688
DRF48,OUT027,4790.52734375
FDX24,OUT017,1575.89294434
DRJ51,OUT046,3865.3605957
FDE45,OUT045,2935.66381836
FDE14,OUT046,1697.41320801
FDG53,OUT045,2081.56445312
FDT08,OUT046,2512.8371582
DRC27,OUT027,6185.53808594
FDG20,OUT035,2904.62158203
FDC21,OUT046,1624.36669922
FDV31,OUT018,2589.24438477
FDB58,OUT045,2136.88110352
FDV23,OUT046,2014.53381348
FDA25,OUT019,315.374633789
FDC15,OUT046,2522.69018555
FDU47,OUT049,2143.45410156
FDE23,OUT013,819.973388672
FDS08,OUT013,2701.64550781
FDW03,OUT027,2621.66918945
FDJ60,OUT018,2262.39697266
FDM34,OUT017,2170.9387207
FDW33,OUT013,1649.86291504
FDZ40,OUT013,893.608642578
FDE33,OUT018,1050.67004395
NCC06,OUT010,326.138458252
FDU11,OUT046,1976.27770996
FDL44,OUT017,2717.03613281
NCZ29,OUT017,2146.52148438
FDG28,OUT010,743.794677734
FDL12,OUT018,783.343933105
FDD52,OUT017,1627.37512207
FDO15,OUT013,1109.1932373
NCN29,OUT027,1340.21862793
FDW36,OUT013,1651.12011719
FDB21,OUT046,3909.04833984
FDZ28,OUT013,2051.56835938
FDY10,OUT035,1995.09936523
DRG39,OUT017,840.866455078
FDN28,OUT013,1677.39477539
FDV15,OUT035,1721.26733398
DRI13,OUT035,3663.0324707
FDH20,OUT046,1526.44677734
FDY51,OUT013,3524.01928711
FDE16,OUT013,3621.2565918
FDX40,OUT018,461.208282471
FDC48,OUT018,1075.94165039
FDS14,OUT046,2471.11767578
FDX56,OUT017,3640.36376953
FDI10,OUT046,2859.7980957
FDI14,OUT013,2161.44384766
DRM48,OUT013,641.986450195
NCH07,OUT027,4113.93310547
FDY26,OUT013,3490.70214844
FDD02,OUT027,2949.63183594
FDM12,OUT046,3183.07641602
DRF01,OUT010,180.97819519
FDV36,OUT046,2069.2722168
DRI59,OUT013,3776.76904297
FDV03,OUT018,2171.15356445
FDO39,OUT017,3311.8581543
NCB07,OUT018,2731.08789062
FDH38,OUT027,3014.69873047
FDZ13,OUT035,816.214416504
NCZ30,OUT046,2045.08642578
NCA06,OUT035,662.729736328
FDB04,OUT049,1348.60620117
FDN50,OUT013,1545.88085938
NCG06,OUT049,3802.99926758
NCY17,OUT018,502.748077393
FDC23,OUT046,2925.67773438
FDK33,OUT049,3475.65966797
FDR03,OUT049,3613.68188477
FDZ07,OUT045,1047.3248291
FDO38,OUT013,1380.64611816
FDS59,OUT046,1670.3651123
DRM11,OUT019,770.937683105
FDX52,OUT027,5345.92871094
DRJ35,OUT018,687.040222168
NCP53,OUT046,3972.69238281
FDW15,OUT019,410.687530518
DRI47,OUT045,2503.83422852
DRZ11,OUT035,2065.94140625
FDS02,OUT013,3158.28930664
DRD49,OUT018,3504.68212891
FDW38,OUT049,921.743835449
FDR21,OUT019,276.146636963
FDE40,OUT013,1069.73083496
FDI02,OUT045,1746.21337891
FDQ04,OUT045,627.52154541
FDY14,OUT017,3444.11889648
NCT54,OUT046,1529.80932617
DRD25,OUT017,1868.83898926
DRE01,OUT045,3784.93139648
FDJ12,OUT010,590.307067871
NCZ05,OUT049,1671.91833496
DRB25,OUT019,295.72076416
NCC31,OUT045,2625.97558594
FDM16,OUT045,1119.77832031
DRG11,OUT049,1668.25036621
FDV24,OUT027,3342.66430664
FDV43,OUT046,680.043273926
FDG05,OUT018,2122.40356445
FDV23,OUT010,339.047332764
FDI58,OUT018,1284.11804199
FDQ11,OUT017,4144.41455078
FDC05,OUT027,5353.18212891
FDF40,OUT013,3877.95654297
FDU02,OUT018,3482.38500977
FDT32,OUT013,3043.2512207
NCF06,OUT017,3885.13305664
FDT46,OUT013,742.050598145
FDR58,OUT010,253.045898438
FDY04,OUT046,2630.72509766
FDT58,OUT045,2684.25195312
FDE46,OUT049,2445.82861328
DRH11,OUT017,920.669067383
DRI51,OUT046,2904.68310547
FDC35,OUT017,3566.6784668
FDP45,OUT035,4142.56201172
FDC45,OUT017,2852.93676758
FDU01,OUT045,2972.61987305
FDJ53,OUT010,372.679840088
FDJ46,OUT017,2898.05444336
FDX07,OUT013,3100.63598633
NCI30,OUT049,3714.80761719
FDE47,OUT027,3313.96240234
FDV48,OUT045,1324.75024414
FDN16,OUT019,285.680175781
FDM52,OUT013,2524.39599609
FDA32,OUT027,5638.28417969
FDH05,OUT017,3935.15063477
FDW25,OUT010,282.008331299
FDQ09,OUT046,1881.3112793
NCM17,OUT010,146.85345459
DRM59,OUT046,2425.56103516
FDV47,OUT027,2266.73388672
DRE15,OUT035,1201.74365234
FDS25,OUT010,304.133148193
NCZ05,OUT018,1429.83935547
NCV05,OUT019,383.03527832
DRM37,OUT046,3180.21166992
FDV58,OUT027,5755.47314453
FDN22,OUT027,6073.03710938
NCO06,OUT049,626.243652344
FDT56,OUT019,158.099380493
FDM02,OUT013,1392.37133789
FDA09,OUT046,2991.0012207
NCC06,OUT035,2223.609375
NCL54,OUT049,2903.77587891
NCB55,OUT017,927.419128418
FDB12,OUT017,1682.95080566
NCA54,OUT049,3007.03393555
NCS38,OUT049,1903.36669922
FDC02,OUT049,4500.79833984
FDK44,OUT019,470.285339355
FDE16,OUT035,3710.90356445
NCS05,OUT035,2174.40527344
FDZ59,OUT045,2694.18188477
FDI20,OUT017,3590.71264648
FDQ14,OUT046,2471.11767578
FDF53,OUT017,3033.29711914
FDW25,OUT017,1436.65197754
NCQ43,OUT010,236.971832275
FDX52,OUT013,3253.72363281
FDE28,OUT045,3760.96240234
FDN15,OUT017,2221.70703125
FDO28,OUT017,1848.94909668
FDQ33,OUT045,2486.65844727
FDM22,OUT010,209.324829102
FDJ03,OUT017,830.505126953
FDI16,OUT045,861.531311035
FDI09,OUT027,6821.17724609
FDX55,OUT013,3516.00073242
FDS23,OUT027,3033.23706055
DRC12,OUT045,3081.75170898
FDH41,OUT049,3527.90893555
FDN01,OUT013,2870.4453125
FDV55,OUT045,2460.75439453
NCJ19,OUT013,866.33984375
NCY29,OUT010,181.286300659
FDP03,OUT018,1836.80908203
FDZ52,OUT045,1715.01928711
FDH31,OUT010,331.870574951
FDQ19,OUT018,3498.10083008
FDS15,OUT035,1690.82958984
FDN32,OUT017,3289.28393555
FDH32,OUT049,1542.22021484
FDF33,OUT017,1851.48059082
FDJ22,OUT046,3001.11010742
FDG56,OUT010,127.863502502
FDC05,OUT046,3177.06933594
FDK09,OUT013,3884.52734375
NCV29,OUT045,2706.14624023
NCC43,OUT019,593.319274902
NCA42,OUT049,2561.07543945
FDC10,OUT046,1875.25231934
FDC16,OUT013,1342.8034668
NCL17,OUT013,2136.65673828
FDA51,OUT035,1914.35559082
FDW01,OUT017,2555.51464844
NCF30,OUT045,2040.43286133
FDN49,OUT013,667.136962891
FDY20,OUT045,1388.46191406
FDC15,OUT045,2394.56396484
FDY24,OUT046,943.463745117
NCG43,OUT017,1592.62609863
FDA48,OUT013,3741.1328125
NCF55,OUT017,695.174316406
FDL38,OUT049,1477.46606445
NCQ29,OUT018,3798.51538086
FDC34,OUT017,2599.82592773
FDP36,OUT027,1428.92199707
FDN50,OUT010,316.78793335
FDO23,OUT049,1502.88952637
FDT56,OUT013,897.866821289
FDT13,OUT027,5312.42041016
FDZ03,OUT013,3183.07641602
FDQ03,OUT010,708.478271484
FDU44,OUT045,2631.37817383
