Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE39,OUT013,1873.88480068
FDT37,OUT018,3741.09111873
FDZ45,OUT017,3216.16475705
FDO40,OUT035,2451.8855704
FDM57,OUT027,2862.87307231
DRG36,OUT017,2792.31426592
FDY36,OUT010,-722.107177333
DRL60,OUT027,3853.21867696
FDS25,OUT019,-81.0516589302
DRF49,OUT027,3236.44341411
FDP16,OUT045,3920.6081087
FDS60,OUT049,2925.21792228
FDU15,OUT027,2124.84026537
FDK43,OUT046,2072.98773203
FDN25,OUT046,1050.76587943
FDE53,OUT049,1725.82340449
FDB22,OUT013,2496.2477972
FDE39,OUT017,1956.212528
FDX35,OUT035,3684.02010855
NCG54,OUT049,2721.46092845
FDH27,OUT035,2357.6658983
NCK42,OUT013,3403.01145064
FDS25,OUT049,1854.66839256
FDI10,OUT018,2507.84447829
FDU35,OUT035,1674.64387014
FDI04,OUT017,3247.01524675
DRK23,OUT035,4030.30540148
FDB53,OUT019,431.87538792
FDY02,OUT049,4194.19547404
FDM60,OUT035,779.199505081
NCJ31,OUT010,1893.37800614
DRP35,OUT017,2090.40661093
NCQ30,OUT018,1666.67821613
DRL11,OUT010,629.475921715
FDU01,OUT013,3009.81896512
FDR39,OUT035,2925.82783144
FDO08,OUT046,2745.83309051
FDC02,OUT045,4191.60203071
NCZ29,OUT035,2095.59267567
FDF29,OUT010,231.525535359
FDZ23,OUT017,3075.03709179
NCU53,OUT018,2344.90313725
NCW30,OUT013,4066.91128967
NCM26,OUT027,3900.11207033
FDV50,OUT027,3378.97662739
FDW15,OUT049,2423.10198925
FDI35,OUT027,4336.97606387
FDO11,OUT017,4033.69449391
FDN48,OUT046,1539.31894139
NCA17,OUT049,2437.60816533
NCN54,OUT013,1285.26420824
FDP22,OUT013,888.655612673
NCB54,OUT035,2075.96830566
FDD08,OUT045,722.028724542
DRM48,OUT010,-1277.14410422
FDG41,OUT027,3240.69339579
FDE44,OUT027,2280.91079359
FDE26,OUT035,2372.58260391
NCS38,OUT013,1810.94272982
NCJ54,OUT018,3348.27118915
FDI40,OUT019,-295.557546453
FDN45,OUT018,3278.0344185
FDU43,OUT046,3900.39111487
FDI04,OUT010,1268.06432082
NCC07,OUT018,1396.88853956
NCC07,OUT019,-257.741056776
NCD18,OUT045,3686.19100379
FDU55,OUT035,4165.42900696
FDX59,OUT035,660.189388665
FDR52,OUT049,3102.55809037
NCP17,OUT013,1060.0364471
FDQ32,OUT045,2078.59850101
NCT17,OUT049,3028.89886908
FDO10,OUT049,1042.09206885
FDE32,OUT049,700.61414286
FDN44,OUT045,2597.29555673
FDH02,OUT035,1552.88442966
FDK60,OUT013,1653.74745249
FDS24,OUT019,-475.578780809
FDL03,OUT010,1289.09668641
FDB46,OUT027,4842.98227793
FDO48,OUT049,3608.60278557
FDZ39,OUT049,1753.32003214
FDT02,OUT027,2018.65139467
FDC50,OUT013,1568.47612982
FDP39,OUT035,913.876838364
DRG15,OUT018,695.282170085
FDP10,OUT018,1406.45354812
FDF53,OUT027,4355.39767708
FDN34,OUT045,2800.27974985
FDK02,OUT045,2005.36830851
FDC23,OUT045,2853.12005933
FDJ10,OUT019,358.427626875
FDE53,OUT035,1767.54540518
FDR25,OUT035,4320.65543278
FDW50,OUT046,2654.77911515
FDS09,OUT049,942.444387238
FDW49,OUT010,954.722034411
FDU51,OUT046,2920.93112341
FDF28,OUT018,1777.87118585
NCY30,OUT018,2559.63989617
FDD44,OUT045,4211.41360957
FDX09,OUT017,2878.12765463
NCF30,OUT013,2011.67363103
FDZ50,OUT019,1039.8967524
FDW37,OUT013,1482.41732315
FDD11,OUT049,4062.38220109
DRH39,OUT018,938.852015456
FDA36,OUT049,2968.60407307
NCG43,OUT049,1520.08748615
FDF02,OUT035,1745.1134237
FDP57,OUT027,3080.45966442
NCE42,OUT017,3707.96557985
NCR38,OUT027,5407.55249466
FDP03,OUT019,122.717340384
FDO51,OUT035,809.703656076
NCQ42,OUT046,2076.25565156
NCM41,OUT046,1518.47888092
FDH48,OUT027,2817.70101494
DRF60,OUT046,3777.70011529
FDJ27,OUT035,1732.00311078
FDQ14,OUT013,2397.45623112
FDN27,OUT017,1965.36273391
NCQ02,OUT046,3011.89807183
FDJ33,OUT049,2085.97298853
FDP07,OUT027,4573.11275199
DRE01,OUT049,3856.72250151
FDU36,OUT045,1661.83045459
FDL28,OUT017,3707.55870331
NCX53,OUT046,2297.26001369
FDZ39,OUT013,1728.79884838
NCP42,OUT013,3090.76862945
FDJ14,OUT035,1435.77231276
FDK04,OUT049,953.809651296
NCC19,OUT017,3123.54155273
FDS09,OUT018,628.66932399
FDZ02,OUT046,1666.17472875
FDD35,OUT018,1672.87713792
NCY42,OUT017,2338.53859852
FDB05,OUT045,3940.40314908
FDF20,OUT035,3178.94084266
NCO41,OUT018,1299.30247328
FDC40,OUT027,2749.00845901
FDV58,OUT045,3181.57259795
FDZ57,OUT045,2164.23576194
DRM35,OUT046,2890.5919494
DRN36,OUT018,1251.47046578
FDQ13,OUT046,1425.653389
DRO35,OUT010,-40.0000265948
NCD43,OUT035,1713.46925241
FDA51,OUT018,1579.30636403
NCX17,OUT027,5120.38419528
NCZ17,OUT049,716.724438331
FDR11,OUT027,4018.60486697
FDW34,OUT049,3883.1250071
FDN50,OUT017,1621.15019437
FDS09,OUT046,919.270079378
FDS48,OUT018,2134.4276391
FDL44,OUT049,2666.60763752
DRF48,OUT018,2702.45168173
FDA14,OUT018,2063.60784636
NCD30,OUT049,1584.23850961
FDI16,OUT017,951.694574961
NCG06,OUT035,4114.04851954
DRZ24,OUT035,1985.13183938
NCS17,OUT045,1587.45691073
FDB37,OUT045,3901.96933588
FDE10,OUT035,2175.45842586
FDC57,OUT045,3159.74638472
FDM12,OUT018,2749.95469803
FDE24,OUT049,2289.56715322
FDW22,OUT045,3566.70352753
DRD01,OUT027,2363.88122004
NCZ18,OUT027,5421.70620268
FDN49,OUT045,785.510375728
FDR22,OUT035,1914.14056448
FDV08,OUT019,-1157.75036001
FDY39,OUT046,3022.39190587
FDV36,OUT049,2060.10181769
FDO60,OUT045,810.467112683
FDU04,OUT027,3387.42084216
FDR20,OUT027,2290.84011802
FDW19,OUT019,-76.9622803608
FDU40,OUT049,3117.4525825
FDK15,OUT045,1626.17661232
DRF15,OUT035,2453.01927379
FDQ25,OUT017,2879.56106911
FDI48,OUT019,-1002.71690644
FDS49,OUT046,1315.98856799
FDV22,OUT046,2595.80078828
NCV42,OUT046,1776.23299196
FDX26,OUT046,2945.14852751
FDI33,OUT018,1182.78270482
FDZ14,OUT049,2003.90753737
FDG10,OUT013,990.091559144
FDM38,OUT018,632.978125351
FDG26,OUT027,5498.40719734
FDH46,OUT035,1733.01894491
FDN13,OUT018,1340.61529969
FDU57,OUT035,2482.43136369
NCI06,OUT046,2871.79409154
FDM38,OUT045,985.534210241
NCG42,OUT010,147.973877343
FDL39,OUT045,2927.26716697
FDT31,OUT019,1137.29435642
FDV59,OUT013,3451.36326426
FDB49,OUT035,1716.17777207
FDD58,OUT049,1679.80602883
DRN59,OUT046,803.775322903
FDX48,OUT049,2530.72171318
FDQ11,OUT049,4113.91153372
FDY12,OUT049,959.696438052
FDQ11,OUT045,4138.68486618
DRI11,OUT017,1923.10658554
FDY32,OUT027,4061.22595878
FDS51,OUT045,1049.355753
FDR19,OUT010,475.569970073
DRB13,OUT018,2776.37486708
FDS21,OUT035,1124.5686721
FDQ40,OUT045,2877.87198582
NCE55,OUT013,2791.82942815
FDX43,OUT027,4092.5220832
FDS12,OUT049,2059.23874921
DRK01,OUT027,2965.55279033
FDN25,OUT017,1019.68521739
FDB60,OUT046,3133.01074869
FDQ13,OUT017,1438.15220441
DRK13,OUT045,3169.79745716
DRF25,OUT018,334.525566385
NCD42,OUT019,-1252.60435835
FDW25,OUT045,1443.65986741
NCV29,OUT027,4286.93210993
NCK42,OUT035,3424.11874771
DRJ13,OUT027,3959.49297994
DRD15,OUT017,3713.57531676
FDM27,OUT045,2581.62048259
FDZ50,OUT018,2674.29301991
FDC04,OUT046,3849.99215196
FDF50,OUT049,3170.65512524
FDP15,OUT045,4119.07666327
FDK46,OUT035,4141.88836962
FDZ56,OUT018,2442.15995671
FDY60,OUT049,2376.31796964
FDB10,OUT035,3797.93322742
FDR57,OUT045,2567.17487388
FDU58,OUT049,3052.43289408
FDH02,OUT046,1537.79323822
FDP48,OUT013,2950.30441675
FDI46,OUT035,4033.0870076
FDW56,OUT013,3106.33378423
NCM19,OUT010,-96.656562283
FDS50,OUT027,4914.58690443
FDK24,OUT013,765.295436409
FDO36,OUT017,2929.93937635
FDK45,OUT027,3333.73560383
NCL05,OUT045,799.02227776
FDL32,OUT018,1615.46760987
FDA28,OUT049,2095.30903448
FDY36,OUT018,944.405718339
FDP32,OUT018,1792.05917153
FDL50,OUT046,2074.77603204
DRC24,OUT049,2465.61851106
NCS18,OUT017,1767.41949672
FDD16,OUT017,1282.95310134
NCV18,OUT013,1371.88504589
FDX07,OUT046,3030.93694735
NCZ05,OUT027,3116.50317136
NCI31,OUT013,647.716539729
FDK14,OUT049,1417.14112304
NCR06,OUT045,752.540645741
NCF54,OUT049,2777.28466622
DRG23,OUT010,507.42958947
FDD53,OUT046,766.732228755
NCM31,OUT027,3673.60578341
FDT16,OUT017,4220.55171172
FDR40,OUT035,1373.77117011
DRG25,OUT017,2989.65635556
FDT10,OUT035,1096.66819986
FDY32,OUT013,2648.81307735
FDN50,OUT035,1623.7425704
FDZ35,OUT019,-196.319334329
NCP54,OUT045,1983.48058301
NCD07,OUT035,1832.65499412
FDS02,OUT018,2864.08588414
DRN59,OUT018,536.520716153
DRB24,OUT013,2493.72178355
FDP37,OUT027,3463.06656259
DRB01,OUT018,2744.14327155
FDR47,OUT046,3146.17247888
NCM31,OUT010,370.795342994
NCF06,OUT027,5499.70648374
NCV17,OUT027,3517.44053829
FDS10,OUT049,2885.53555475
FDN52,OUT035,1500.78596877
FDZ48,OUT013,1838.5940517
FDJ48,OUT049,3972.00653372
DRB13,OUT027,4493.6057271
FDV59,OUT017,3494.78074385
FDL32,OUT035,1913.37750716
FDZ12,OUT035,2323.70563368
NCR06,OUT027,2115.65901096
FDP51,OUT017,2020.60017446
FDY22,OUT013,2333.9919674
FDZ38,OUT049,2738.16196709
NCO54,OUT035,940.93676233
FDR23,OUT035,2838.13620119
FDM38,OUT049,1010.56599487
FDS25,OUT013,1881.5087358
FDZ22,OUT013,1377.78114414
FDZ20,OUT019,2130.50665311
FDD45,OUT010,-324.347226206
FDN03,OUT049,4013.99524382
NCW30,OUT046,4097.82995384
FDY24,OUT027,2401.79871908
FDJ26,OUT019,1496.79913581
FDM15,OUT049,2512.28501239
NCW54,OUT027,2370.92433683
FDA23,OUT045,1671.12668296
FDA39,OUT019,-1248.92296681
FDZ12,OUT017,2361.57991529
NCB42,OUT046,1901.25155773
FDL16,OUT046,813.880787701
FDO24,OUT019,633.132089363
NCP42,OUT046,3081.22063598
FDR19,OUT018,2143.63927565
DRL01,OUT045,3783.67835804
FDV37,OUT046,3253.69331662
FDI41,OUT010,482.769813245
FDF58,OUT049,1074.87209566
NCF43,OUT018,1970.37940718
FDN02,OUT049,3326.22270703
NCP41,OUT035,1789.57668359
NCY17,OUT027,2204.45204596
FDL58,OUT027,5658.35929482
NCA30,OUT027,4397.92717489
FDE46,OUT018,2129.72757493
FDY38,OUT035,3728.25503886
NCH29,OUT027,2988.03425014
FDO20,OUT045,4127.65426259
FDP44,OUT018,1456.50012029
FDM02,OUT027,2941.3860162
FDJ14,OUT027,2797.50610884
FDH04,OUT010,-423.195555911
DRK23,OUT046,4035.44753885
NCW05,OUT046,1763.09703282
FDF12,OUT049,2385.51396909
FDL51,OUT019,1466.36204101
FDN03,OUT018,3706.44582021
DRJ37,OUT049,2444.4009309
FDM12,OUT019,1114.00202061
FDA16,OUT045,3549.47004981
NCB07,OUT017,3156.95688117
NCI17,OUT019,-351.177751181
FDR51,OUT046,2462.78213532
FDJ55,OUT045,3653.20874338
NCZ17,OUT013,678.195565394
FDU25,OUT013,1018.79128094
NCG18,OUT045,1704.25649062
DRM11,OUT017,4157.00020959
FDH16,OUT035,1528.65689134
FDZ04,OUT018,733.581215263
NCX53,OUT035,2327.91530423
FDX38,OUT027,2263.21614182
FDX09,OUT046,2853.17755994
NCW05,OUT018,1464.71422788
NCS41,OUT017,2992.67560133
FDI26,OUT046,2882.38165234
NCZ41,OUT027,3455.45089197
NCK06,OUT046,1983.87851372
FDX23,OUT027,2995.50084312
NCA42,OUT046,2527.11025011
FDC20,OUT049,971.160908843
DRC49,OUT018,2021.529445
FDX01,OUT013,1913.25052571
FDC08,OUT045,3699.50509714
FDC02,OUT017,4167.04807518
FDK10,OUT045,2935.08258544
DRC24,OUT013,2456.6614264
FDW16,OUT019,-392.066914001
NCU06,OUT018,3328.17413156
DRA59,OUT045,3016.23948351
FDR24,OUT019,-413.339284156
DRL35,OUT018,458.350606869
FDA49,OUT013,1441.57198167
NCC55,OUT046,644.77617978
DRD24,OUT019,366.136818775
NCE55,OUT049,2830.35830108
FDT33,OUT045,2771.17256109
NCT53,OUT013,2627.42719682
FDS26,OUT046,4125.76245214
FDL22,OUT018,1208.26842808
FDP44,OUT017,1814.07403792
FDC52,OUT018,2129.46536507
FDI53,OUT010,691.205796957
FDZ23,OUT046,3051.64340701
NCT18,OUT013,2894.76484505
FDR13,OUT046,1973.97578236
FDB09,OUT010,136.852854831
FDZ60,OUT013,1769.03625179
FDB11,OUT046,3612.21955414
FDC10,OUT018,1688.85609084
FDW56,OUT035,3157.01286957
FDK14,OUT027,2817.48409999
DRE27,OUT027,2966.16566814
FDA38,OUT017,3841.84546623
FDT11,OUT045,3084.35859935
FDP15,OUT035,4114.23559277
FDV27,OUT035,1515.55526155
FDS36,OUT027,3229.18444959
FDY40,OUT027,2272.74022804
NCF19,OUT049,861.569840533
FDF53,OUT045,2975.15880286
FDS14,OUT027,3906.44843259
FDE56,OUT046,1160.2285679
FDZ19,OUT035,2905.5480754
FDZ46,OUT013,1817.93328879
FDR16,OUT046,3440.0607587
FDG29,OUT018,431.199076099
NCE30,OUT017,3433.20899152
FDZ40,OUT046,911.735992013
FDG58,OUT018,2244.42840908
DRH03,OUT013,1528.69193414
FDZ47,OUT045,1694.27351289
FDV04,OUT018,2267.37232664
FDZ10,OUT018,1749.3160267
FDG46,OUT017,1920.84443841
NCF07,OUT045,1631.25410383
FDY44,OUT035,3210.5225969
FDB21,OUT013,3874.69110834
FDS20,OUT035,2978.39812289
FDS49,OUT049,1360.95261458
FDX55,OUT027,4938.50565439
NCQ02,OUT018,2668.37937953
FDR25,OUT013,4252.85583843
DRG39,OUT045,925.185328623
FDB46,OUT046,3458.37524085
NCC30,OUT018,2551.90007772
FDE58,OUT035,1975.88741235
FDC05,OUT019,1258.61023108
FDY15,OUT046,2562.61000772
FDG14,OUT046,2488.28897415
FDL08,OUT049,3918.82385887
FDQ47,OUT013,640.4207716
FDN12,OUT035,1825.14782812
FDW10,OUT013,2848.93472517
FDD02,OUT035,1963.27750995
FDX35,OUT010,1772.5152525
FDT35,OUT046,2778.91699025
DRN47,OUT019,955.541449587
FDB11,OUT010,1676.89564181
FDN20,OUT045,2757.81278899
FDB59,OUT035,3216.24751605
FDJ58,OUT045,2838.61723873
FDU60,OUT046,2766.97933902
FDS03,OUT049,1133.71170611
FDU40,OUT019,1136.59664365
DRH15,OUT049,791.376204713
FDD04,OUT027,3709.84254105
FDQ01,OUT046,4103.82573161
FDF28,OUT035,2085.1195426
FDD22,OUT010,-84.0581685063
FDY19,OUT046,1959.7212612
FDN33,OUT035,1597.6815789
FDV36,OUT035,2076.92125983
FDW01,OUT010,555.056296141
FDJ28,OUT049,3087.7026355
FDB17,OUT035,2891.1279754
FDM40,OUT049,2284.27670919
FDV46,OUT045,2285.82837899
FDQ44,OUT049,1992.79439994
NCD42,OUT046,678.618304185
DRH37,OUT046,2648.67575813
FDR10,OUT018,2330.64859538
NCD06,OUT027,2191.91483823
FDI53,OUT046,2637.42457865
FDG16,OUT035,3470.7538813
DRB25,OUT046,1766.06222513
FDY09,OUT046,2825.62966651
FDX48,OUT045,2530.59248709
FDC03,OUT010,1234.69135917
FDT47,OUT035,1643.6492265
FDW44,OUT027,4218.80153233
FDT24,OUT017,1335.87929694
FDT12,OUT019,1716.12849558
NCS38,OUT035,1853.83976562
FDO39,OUT035,2997.2606278
FDA13,OUT046,720.664436189
FDO48,OUT035,3591.1812097
DRJ01,OUT017,2595.24396984
FDD53,OUT018,396.754567999
NCT05,OUT049,4086.42784141
FDQ51,OUT045,854.181149702
FDU60,OUT013,2718.94016585
FDC59,OUT046,1112.09198109
FDP36,OUT035,964.151084207
NCM19,OUT017,1852.72257538
FDL16,OUT035,796.287371057
FDE50,OUT018,2772.83032116
NCR18,OUT013,744.1997099
NCD30,OUT035,1610.3964112
FDH31,OUT013,1671.72982943
FDD56,OUT019,903.187102607
FDC47,OUT049,3679.27934826
FDZ21,OUT045,1622.8008307
FDM01,OUT049,1738.12877757
FDF24,OUT013,1404.36795803
FDW23,OUT017,721.709102505
FDY52,OUT018,728.524396236
DRH37,OUT027,4036.39561503
DRO47,OUT027,3259.73909834
FDR25,OUT049,4310.06163028
FDQ24,OUT027,5400.39120384
DRJ51,OUT018,3353.43777122
NCU06,OUT035,3671.21991622
NCV18,OUT018,1034.38245921
NCC06,OUT027,3457.02135404
FDZ01,OUT018,1467.67541967
FDT14,OUT017,2008.73818845
FDD11,OUT019,2064.40575324
FDN09,OUT017,3914.60163283
NCO18,OUT010,907.207755224
FDZ50,OUT045,2983.26962734
FDS44,OUT013,3870.01454848
FDI36,OUT045,3225.18665435
FDA26,OUT010,1578.06769716
NCY53,OUT049,1857.21663348
FDF32,OUT049,3233.6926894
FDF59,OUT010,128.717805434
FDB20,OUT046,1311.31551079
DRH11,OUT035,1000.51766718
FDT03,OUT049,2995.23357491
NCH06,OUT035,3906.16784159
FDR55,OUT049,3094.98820479
FDI10,OUT035,2824.43129449
FDZ12,OUT045,2305.20055555
FDM12,OUT049,3066.84258109
DRB25,OUT045,1779.76884745
NCS41,OUT013,2918.12992356
NCT53,OUT049,2636.38428148
NCD55,OUT013,672.868248637
FDY08,OUT049,2370.80423964
NCP55,OUT049,950.717392153
FDA33,OUT013,2374.74538515
FDQ33,OUT013,2387.62246056
FDE45,OUT027,4316.80679919
FDT26,OUT013,1974.28808823
NCV53,OUT049,3821.78034617
FDK60,OUT027,3053.70905465
NCJ29,OUT046,1396.38320922
FDI15,OUT045,4210.5632462
FDX21,OUT013,1794.03208734
FDV49,OUT019,2254.2805487
DRO59,OUT046,1295.0610263
FDZ14,OUT045,2030.23727974
FDP32,OUT027,3482.83106309
FDC33,OUT017,3278.23841764
FDT14,OUT010,73.3667399693
NCN54,OUT027,2694.56426985
FDR57,OUT027,3950.52656792
DRK12,OUT046,601.401489297
FDX52,OUT049,3166.16327741
FDX08,OUT010,981.912588771
FDP10,OUT010,-188.464491727
NCP50,OUT045,1333.86367455
NCL06,OUT013,4095.72601385
FDP25,OUT013,3507.24816843
FDE53,OUT013,1690.40735137
FDL27,OUT017,1150.81103767
FDC35,OUT049,3341.90807564
DRJ47,OUT010,830.031412061
FDD16,OUT018,956.507381893
NCN42,OUT049,2368.26967212
FDC38,OUT027,3581.40485938
NCO07,OUT045,3408.81926954
FDQ20,OUT049,730.927284989
FDI32,OUT046,1889.95760649
FDN20,OUT010,843.023272346
DRJ51,OUT027,5044.20966278
FDU08,OUT045,1653.88678608
DRN37,OUT019,740.620094729
FDD05,OUT010,49.9810461026
FDW15,OUT046,2452.8456183
FDI52,OUT046,2024.08026196
DRM11,OUT049,4173.90134167
NCO06,OUT045,584.567237434
FDU38,OUT049,3043.91396434
FDU59,OUT018,2297.80235937
FDJ10,OUT046,2295.87592905
FDM13,OUT049,2169.76593354
NCJ30,OUT019,726.749086352
FDM45,OUT018,1719.28557101
FDP36,OUT045,926.969087164
NCD30,OUT010,-343.131512399
FDN48,OUT017,1578.27672527
FDY32,OUT049,2639.0932431
FDU47,OUT046,2342.1317387
FDF17,OUT019,1210.01178825
FDP34,OUT017,2561.58429751
FDA47,OUT049,2689.283987
DRD27,OUT027,3008.1270668
FDW38,OUT045,966.149816113
FDZ15,OUT019,-16.3234643682
FDZ03,OUT027,4426.87209655
NCN19,OUT049,3042.17627905
FDG02,OUT035,3090.50321797
FDS31,OUT035,3019.25529376
FDW43,OUT019,1755.22752289
FDZ47,OUT010,-242.305742487
FDO57,OUT017,2624.90802611
NCL07,OUT013,683.071423583
NCV42,OUT013,1773.32970615
FDP40,OUT017,1899.5823728
FDP48,OUT019,1050.00041838
FDH21,OUT017,2667.65662565
NCP02,OUT049,1009.39372767
FDK24,OUT049,813.162768802
FDC41,OUT045,1266.28771723
FDF08,OUT017,1528.19040326
FDO49,OUT017,969.370554487
FDS56,OUT027,5620.28182865
FDX46,OUT018,766.990564076
FDQ07,OUT013,3572.96873788
FDC32,OUT010,-375.809713528
FDT21,OUT019,1995.21539967
FDG58,OUT045,2562.74347597
FDW14,OUT049,1456.82493906
DRA12,OUT027,3672.30102128
FDV27,OUT013,1491.33514466
DRD25,OUT013,1821.28503272
DRF48,OUT027,4393.22357329
FDX24,OUT017,1559.89790048
DRJ51,OUT046,3653.37698606
FDE45,OUT045,2936.56792497
FDE14,OUT046,1732.0453593
FDG53,OUT045,2246.80576868
FDT08,OUT046,2443.78705091
DRC27,OUT027,5315.18994088
FDG20,OUT035,2930.43741023
FDC21,OUT046,1852.53918439
FDV31,OUT018,2570.24260459
FDB58,OUT045,2343.54460212
FDV23,OUT046,2037.40519086
FDA25,OUT019,-207.650156117
FDC15,OUT046,2545.20309524
FDU47,OUT049,2301.49324029
FDE23,OUT013,839.892503791
FDS08,OUT013,2855.79281623
FDW03,OUT027,3156.77898886
FDJ60,OUT018,2367.41634576
FDM34,OUT017,2131.34642996
FDW33,OUT013,1715.56878673
FDZ40,OUT013,908.832706209
FDE33,OUT018,1107.20773831
NCC06,OUT010,129.308355077
FDU11,OUT046,1955.64945821
FDL44,OUT017,2683.94752345
NCZ29,OUT017,2097.66952937
FDG28,OUT010,2004.72925712
FDL12,OUT018,751.410165544
FDD52,OUT017,1832.60791187
FDO15,OUT013,1238.17565196
NCN29,OUT027,2261.52222907
FDW36,OUT013,1750.5971863
FDB21,OUT046,3860.47388515
FDZ28,OUT013,2110.75678925
FDY10,OUT035,1896.46062523
DRG39,OUT017,922.421111815
FDN28,OUT013,1701.41064995
FDV15,OUT035,1737.38038446
DRI13,OUT035,3499.20401777
FDH20,OUT046,1661.56159062
FDY51,OUT013,3502.02848486
FDE16,OUT013,3297.38069778
FDX40,OUT018,352.236808934
FDC48,OUT018,1037.66895982
FDS14,OUT046,2501.60806668
FDX56,OUT017,3436.41663475
FDI10,OUT046,2801.5580535
FDI14,OUT013,2308.14215084
DRM48,OUT013,631.93037367
NCH07,OUT027,3940.63165573
FDY26,OUT013,3371.89349295
FDD02,OUT027,3365.47796367
FDM12,OUT046,3067.01442187
DRF01,OUT010,426.132708027
FDV36,OUT046,2068.05570802
DRI59,OUT013,3551.84891062
FDV03,OUT018,2221.32947618
FDO39,OUT017,3005.56312113
NCB07,OUT018,2841.40603109
FDH38,OUT027,3316.8149039
FDZ13,OUT035,939.526990422
NCZ30,OUT046,1978.41191238
NCA06,OUT035,641.591492036
FDB04,OUT049,1470.74365377
FDN50,OUT013,1580.8455346
NCG06,OUT049,4076.99574858
NCY17,OUT018,485.664776032
FDC23,OUT046,2881.43650456
FDK33,OUT049,3407.11330292
FDR03,OUT049,3383.84065258
FDZ07,OUT045,1158.05858848
FDO38,OUT013,1314.81671245
FDS59,OUT046,1822.16441132
DRM11,OUT019,2183.70694336
FDX52,OUT027,4549.38574535
DRJ35,OUT018,708.286734125
NCP53,OUT046,3824.49093197
FDW15,OUT019,493.607577402
DRI47,OUT045,2344.38229698
DRZ11,OUT035,2065.90766546
FDS02,OUT013,3145.55771409
DRD49,OUT018,3490.0806379
FDW38,OUT049,935.150844017
FDR21,OUT019,907.946044062
FDE40,OUT013,1083.16635561
FDI02,OUT045,1891.57738859
FDQ04,OUT045,712.621086481
FDY14,OUT017,4224.94310534
NCT54,OUT046,1578.71430198
DRD25,OUT017,1858.47687267
DRE01,OUT045,3870.60096461
FDJ12,OUT010,1459.08616869
NCZ05,OUT049,1717.71660432
DRB25,OUT019,-171.38607704
NCC31,OUT045,2530.64810623
FDM16,OUT045,1312.6947764
DRG11,OUT049,1751.03916167
FDV24,OUT027,3807.22830793
FDV43,OUT046,819.292709154
FDG05,OUT018,2229.45585757
FDV23,OUT010,91.186409166
FDI58,OUT018,1255.89442096
FDQ11,OUT017,4173.27448719
FDC05,OUT027,4597.78607934
FDF40,OUT013,3949.03412242
FDU02,OUT018,3309.25745568
FDT32,OUT013,3045.53599275
NCF06,OUT017,4157.17005035
FDT46,OUT013,871.85543185
FDR58,OUT010,-413.071573938
FDY04,OUT046,2655.78442836
FDT58,OUT045,2704.15530061
FDE46,OUT049,2469.96160663
DRH11,OUT017,990.143241607
DRI51,OUT046,2738.81522754
FDC35,OUT017,3318.78130393
FDP45,OUT035,4081.969194
FDC45,OUT017,2779.03679922
FDU01,OUT045,3032.65451288
FDJ53,OUT010,36.243418709
FDJ46,OUT017,2820.35389761
FDX07,OUT013,3023.36443182
NCI30,OUT049,3941.86545951
FDE47,OUT027,3422.47008066
FDV48,OUT045,1365.13572826
FDN16,OUT019,-236.826843674
FDM52,OUT013,2339.72397292
FDA32,OUT027,4904.14521797
FDH05,OUT017,3755.37509892
FDW25,OUT010,-463.347599694
FDQ09,OUT046,1873.10494848
NCM17,OUT010,-1123.19728831
DRM59,OUT046,2497.28362394
FDV47,OUT027,2799.58782294
DRE15,OUT035,1244.00793147
FDS25,OUT010,-83.5964988154
NCZ05,OUT018,1410.16718071
NCV05,OUT019,544.352307785
DRM37,OUT046,3157.67141197
FDV58,OUT027,4518.23199471
FDN22,OUT027,5467.50699144
NCO06,OUT049,586.25287343
FDT56,OUT019,-869.148673186
FDM02,OUT013,1504.07057622
FDA09,OUT046,2948.93450486
NCC06,OUT035,2059.49013004
NCL54,OUT049,2821.06290436
NCB55,OUT017,1018.64443799
FDB12,OUT017,1795.34385123
NCA54,OUT049,2865.6201393
NCS38,OUT049,1882.15621085
FDC02,OUT049,4163.71587844
FDK44,OUT019,867.369030483
FDE16,OUT035,3327.82645431
NCS05,OUT035,2172.25075372
FDZ59,OUT045,2741.96155193
FDI20,OUT017,3460.24024143
FDQ14,OUT046,2422.14925565
FDF53,OUT017,2970.83817615
FDW25,OUT017,1459.57256951
NCQ43,OUT010,-152.39739253
FDX52,OUT013,3096.50620628
FDE28,OUT045,3691.57332617
FDN15,OUT017,2273.62395768
FDO28,OUT017,1964.70099497
FDQ33,OUT045,2460.26312541
FDM22,OUT010,-952.071773416
FDJ03,OUT017,891.86864332
FDI16,OUT045,971.57930077
FDI09,OUT027,5331.69563991
FDX55,OUT013,3491.85175495
FDS23,OUT027,3487.93176753
DRC12,OUT045,3091.46178634
FDH41,OUT049,3452.0018835
FDN01,OUT013,2794.22825565
FDV55,OUT045,2373.10028902
NCJ19,OUT013,951.632433065
NCY29,OUT010,-965.411285029
FDP03,OUT018,1733.76745926
FDZ52,OUT045,1818.11626988
FDH31,OUT010,-221.780549368
FDQ19,OUT018,3607.96522532
FDS15,OUT035,1799.12754447
FDN32,OUT017,2987.91742767
FDH32,OUT049,1664.29060565
FDF33,OUT017,1876.63546659
FDJ22,OUT046,3061.80579997
FDG56,OUT010,-796.926923747
FDC05,OUT046,3177.38161434
FDK09,OUT013,3613.78828469
